"","goal","usd_goal_real","title_length","title_punc","title_caps_ratio","currency_is_usd","country_is_us","launched_epoch","open_epoch","Art","Comics","Crafts","Dance","Design","Fashion","Film & Video","Food","Games","Journalism","Music","Photography","Publishing","Technology","Theater","target"
"1664",1200,1200,40,2,0,1,1,1327657919,5166481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1665",9999,9999,19,0,0.157894736842105,1,1,1463810276,2588524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1666",1200,1200,35,0,0.0857142857142857,1,1,1342590034,2762366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1667",250,250,42,3,0.153846153846154,1,1,1279434931,3363869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1669",5500,5500,37,2,0.0857142857142857,1,1,1456787867,2526133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1670",2015,2015,23,3,0.1,1,1,1420259226,2511174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1671",20000,20000,42,2,0.125,1,1,1403507363,2584237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1672",1200,1200,30,0,0.1,1,1,1333431460,2589740,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1673",10000,10000,52,2,0.2,1,1,1432159084,2530916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1674",10,17.14,41,0,0.0975609756097561,0,0,1403137526,1226074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1675",12000,12000,35,1,0.147058823529412,1,1,1434851345,2517055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1676",10000,10000,18,0,0.111111111111111,1,1,1427863716,2592684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1677",25000,25000,40,4,0.25,1,1,1339488925,4394675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1678",5000,5000,29,1,0.142857142857143,1,1,1446853197,1232403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1679",10800,10800,60,4,0.160714285714286,1,1,1393017311,3915889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1680",15000,11445.14,57,2,0.218181818181818,0,0,1460413357,2961443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1681",2200,2200,15,0,0.2,1,1,1464585142,1295258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1682",20000,20000,55,3,0.326923076923077,1,1,1363212924,2529876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1683",500,624.55,25,0,0.08,0,0,1475705474,2098126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1684",38750,38750,15,0,0.733333333333333,1,1,1406286994,2483006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1687",25000,25000,32,1,0.129032258064516,1,1,1497967125,3855675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1688",150,150,38,0,0.131578947368421,1,1,1406858919,1306281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1689",100,152.34,24,1,0.130434782608696,0,0,1366997555,1250845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1690",60000,7677.94,59,2,0.0350877192982456,0,0,1511828410,2525990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1691",5000,4125.75,19,0,0.105263157894737,0,0,1427135501,2543299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1692",10000,10000,49,0,0.183673469387755,1,1,1339799807,2096593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1693",5000,5000,51,2,0.122448979591837,1,1,1364946099,2783901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1694",15000,1781.39,51,3,0.104166666666667,0,0,1451804206,2588594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1695",1500,1702.2,23,1,0.0454545454545455,0,0,1461356357,1672843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1696",5000,5000,23,2,0.0952380952380952,1,1,1354856330,2509270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697",4300,4300,43,2,0.0975609756097561,1,1,1370051763,2516637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1698",2000,2000,16,0,0.125,1,1,1440446672,2537728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1699",65000,65000,29,1,0.107142857142857,1,1,1398459896,3830104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1700",25000,25000,56,0,0.0892857142857143,1,1,1405255890,5155710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1701",15000,15000,55,2,0.207547169811321,1,1,1331092370,2768830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1702",5000,3505.57,15,0,0.133333333333333,0,0,1481656007,2544793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1703",8000,6147.7,47,4,0.162790697674419,0,0,1496662315,1704485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1704",5000,5000,7,0,0.142857142857143,1,1,1336518523,2526677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1705",6500,6500,22,0,0.136363636363636,1,1,1411466799,2573601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1706",5000,5000,28,0,0.142857142857143,1,1,1506073675,2574725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1707",6500,6500,48,0,0.875,1,1,1284262511,3806689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1708",5000,5000,48,4,0.181818181818182,1,1,1487378075,2521525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1709",15000,15000,19,1,0.0555555555555556,1,1,1438639256,2530744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1710",200,200,21,0,0.19047619047619,1,1,1405639618,1229582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1711",10000,10000,58,1,0.157894736842105,1,1,1405451440,2540960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1712",300,300,55,2,0.132075471698113,1,1,1393725246,1220754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1713",8000,8000,13,0,0.307692307692308,1,1,1412048845,2509955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1714",10000,10000,48,1,0.0425531914893617,1,1,1362738245,2572555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1715",85000,94095.25,8,0,0,0,0,1464967282,2554718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1716",1000,1000,32,0,0.125,1,1,1379381669,5113531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1717",500,766.98,19,0,0.157894736842105,0,0,1441752920,2527480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1718",1000,1000,57,1,0.142857142857143,1,1,1358502572,2664628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1720",1500,1638.31,59,4,0.454545454545455,0,0,1474926681,2531319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1721",15000,15000,49,3,0.434782608695652,1,1,1422823117,2712083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1723",20000,24887.38,59,3,0.0178571428571429,0,0,1479250807,2530793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1724",11000,7991.28,57,1,0.0714285714285714,0,0,1433841207,3872793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1726",700,700,57,4,0.132075471698113,1,1,1476741063,2448537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1727",2500,2500,36,1,0.142857142857143,1,1,1423710379,2512421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1728",7000,7000,51,1,0.1,1,1,1484179252,5119148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1729",4500,4500,43,1,0.166666666666667,1,1,1336034280,1455720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1730",4500,4500,60,4,0.107142857142857,1,1,1309565104,2523296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1731",15900,15900,50,1,0.102040816326531,1,1,1339187899,2622101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1732",13000,13000,59,4,0.345454545454545,1,1,1507935760,2617040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1734",15000,15000,45,2,0.13953488372093,1,1,1483385904,2542896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",35000,58888.85,43,1,0.166666666666667,0,0,1399402380,2542020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1736",1500,1500,56,2,0.0740740740740741,1,1,1442216104,2582696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1739",3500,3801.33,54,0,0.12962962962963,0,0,1447110497,5035903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1740",2500,2500,58,2,0.285714285714286,1,1,1301650681,2834519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1741",2000,2000,54,1,0.132075471698113,1,1,1376598268,5128532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1742",2500,4182.84,31,2,0.172413793103448,0,0,1392506674,4340126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1743",4000,4000,21,1,0.25,1,1,1396392261,2528139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1744",3000,3000,21,1,0.9,1,1,1452665296,2591504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1746",15000,15000,28,1,0.481481481481481,1,1,1417750654,2341346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1747",18000,18000,32,4,0.0714285714285714,1,1,1301389511,2663689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1749",6000,6000,45,1,0.159090909090909,1,1,1357678849,3833951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1750",12000,12000,32,3,0.137931034482759,1,1,1472843628,3231972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1752",25000,25000,56,1,0.0363636363636364,1,1,1303447282,5098718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1753",6525,6525,47,3,0.136363636363636,1,1,1396757697,5100303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1754",5000,5000,34,1,0.878787878787879,1,1,1375510313,2587687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1755",5000,6124.67,25,2,0.130434782608696,0,0,1479865001,2348599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1756",3000,3000,30,0,0.1,1,1,1358316986,2331814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1757",91000,91000,27,0,0.111111111111111,1,1,1331345272,2515928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1758",2500,2500,19,0,0.105263157894737,1,1,1445983185,2534415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1759",20000,20000,32,0,0.125,1,1,1397716778,2586022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1760",7500,7500,41,1,0.125,1,1,1343792936,2596264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1761",92244,92244,35,3,0.1875,1,1,1344472909,1311491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1762",4500,4500,20,2,0.166666666666667,1,1,1402210737,2584863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1763",50000,50000,19,0,0.210526315789474,1,1,1485420767,2581633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1764",9500,12767.96,58,0,0.0172413793103448,0,0,1403045609,2700391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1765",20000,20000,55,1,0.148148148148148,1,1,1411520040,5115960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1766",1000,1000,32,1,0.0645161290322581,1,1,1431544450,2540750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1767",800,800,60,5,0.145454545454545,1,1,1454554978,2516222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1768",1200,1200,25,0,0.12,1,1,1272153386,3042214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1769",1500,1500,24,0,0.0833333333333333,1,1,1431372645,2539755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1770",15000,15000,18,0,0.166666666666667,1,1,1362009124,2524076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1771",65000,65000,57,2,0.127272727272727,1,1,1498024024,3885176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1772",10000,16269.95,47,2,0.266666666666667,0,0,1384403576,2510824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1773",7000,7000,9,0,0.111111111111111,1,1,1422415961,5102839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1775",10000,12155.84,48,3,0.488888888888889,0,0,1484949805,3830195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1776",22000,22000,13,0,0.153846153846154,1,1,1383691053,2532147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1777",500,568.1,12,0,0.416666666666667,0,0,1441726161,2554239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1778",1000,1000,28,1,0.185185185185185,1,1,1476168631,1548569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1779",5000,5000,59,1,0.120689655172414,1,1,1383636712,2500088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1780",4000,4000,38,1,0.297297297297297,1,1,1391483555,2342845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1781",10000,10000,32,0,0.125,1,1,1416500622,2554578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1782",12500,12500,56,1,0.290909090909091,1,1,1453757738,2535862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1783",25000,25000,51,1,0.4,1,1,1405024575,2535825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1784",1e+05,118100.01,60,5,0.290909090909091,0,0,1505192409,2591991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1786",7000,7000,14,0,0.214285714285714,1,1,1427398964,2539036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1788",1000,1000,20,0,0.15,1,1,1430877402,2516598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1789",650,772.52,29,0,0.0344827586206897,0,0,1510338024,1251576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1790",10150,7630.43,43,0,0.27906976744186,0,0,1466661545,2588455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1791",3500,5218.51,13,0,0.153846153846154,0,0,1447824355,2853245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1792",1500,1500,17,0,0.176470588235294,1,1,1386457761,2703039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1793",12000,12000,24,1,0.173913043478261,1,1,1487216493,2510307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1794",7500,7500,21,0,0.0952380952380952,1,1,1423802239,4839761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1795",67000,67000,54,0,0.111111111111111,1,1,1384488917,2425483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1796",3850000,3575408.62,13,4,0.777777777777778,0,0,1403408061,2510739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1797",10000,7163.84,41,2,0.128205128205128,0,0,1467260663,1211737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1798",4400,4400,30,4,0.153846153846154,1,1,1413003002,5101798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1799",80,133.06,53,3,0.16,0,0,1393917000,1720200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1800",1000,1000,19,1,0.166666666666667,1,1,1457578170,2513430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1801",3300,3300,42,4,0.0526315789473684,1,1,1366623479,2575321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1802",5000,5000,15,0,0.133333333333333,1,1,1430264960,2524240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1803",2000,2000,16,1,0.2,1,1,1457332182,2586618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1804",500,781.19,48,3,0.133333333333333,0,0,1433260135,2553065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1805",7000,7000,60,3,0.157894736842105,1,1,1416979929,1729671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1806",6200,6200,23,1,0.318181818181818,1,1,1442456046,2515554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1807",600,600,37,0,0.162162162162162,1,1,1445575230,692370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1809",6000,6000,13,0,0.230769230769231,1,1,1346118195,2085405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1810",430,51.67,11,0,0.181818181818182,0,0,1429565087,2100913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1812",6000,6000,11,0,0.181818181818182,1,1,1398294841,2526359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1813",10000,10000,42,2,0.125,1,1,1429666914,3381486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1814",7500,7500,21,3,0.333333333333333,1,1,1371763299,2533101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1815",1000,757.35,18,0,0.222222222222222,0,0,1509422433,2599167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816",5000,5000,24,3,0.19047619047619,1,1,1421919553,3874847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1817",7500,7500,20,1,0.210526315789474,1,1,1347325532,2951668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1820",13730,13730,40,1,0.128205128205128,1,1,1407572162,2580238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1821",41034,43898.37,46,2,0.295454545454545,0,0,1490129996,2534404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1822",500,385.27,33,1,0.125,0,0,1431987212,5121988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1823",500,500,45,3,0.19047619047619,1,1,1440827032,2589368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1824",10000,10000,11,0,0.181818181818182,1,1,1340511896,3371704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1825",800,733.94,33,1,0.0625,0,0,1404939775,2966225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1827",600,600,37,1,0.138888888888889,1,1,1498375088,2583712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1828",35000,31708.64,38,2,0.138888888888889,0,0,1390612539,5111061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1829",1450,2402.93,16,0,0.1875,0,0,1394851340,1217860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1830",16500,16500,34,3,0.193548387096774,1,1,1354498885,2866715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1831",3850,3850,26,0,0.153846153846154,1,1,1467160888,2607512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1832",4000,4000,40,0,0.1,1,1,1375361102,2650498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1833",100,100,7,0,0.142857142857143,1,1,1498874690,2516110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1834",545,545,39,2,0.0810810810810811,1,1,1284639163,3689237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1835",30000,30000,10,0,0.2,1,1,1432263628,5104772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1836",16500,16500,59,3,0.160714285714286,1,1,1298691914,3460486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1837",5000,4154.55,54,1,0.113207547169811,0,0,1417065804,3890196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1838",40000,40000,36,0,0.166666666666667,1,1,1364861238,2523162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1840",1000,1000,43,1,0.142857142857143,1,1,1424728852,2530748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1841",7500,7500,4,0,0.25,1,1,1371078156,2527044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1842",3500,3500,22,4,0.111111111111111,1,1,1392983606,2567194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1843",1000,1000,58,0,0.120689655172414,1,1,1402041448,2408552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1844",30000,30000,47,0,0.319148936170213,1,1,1347471084,2546916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1846",20000,20000,32,1,0.129032258064516,1,1,1351142642,2594158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1847",2500,1974.1,53,1,0.0384615384615385,0,0,1426540058,1583542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1848",12500,12500,59,4,0.127272727272727,1,1,1318612781,4970419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1849",10000,10000,27,0,0.148148148148148,1,1,1331006576,5101024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1850",37500,37500,44,2,0.238095238095238,1,1,1487703562,2541638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1851",3000,2632.27,19,0,0.105263157894737,0,0,1414136759,2585641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1852",75000,59608.97,18,0,0.111111111111111,0,0,1433189825,2536975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1853",60000,60000,14,0,0.142857142857143,1,1,1349228053,2604347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1854",6200,6200,36,2,0.147058823529412,1,1,1476747192,2528808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1855",25000,25000,57,0,0.140350877192982,1,1,1377076361,2576839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1856",7000,7000,41,2,0.0256410256410256,1,1,1357356768,2255232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1857",5000,5000,55,5,0.12,1,1,1302193193,2551207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1858",3000,3000,42,3,0.153846153846154,1,1,1353996093,2591907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1859",8200,10891.94,27,1,0.153846153846154,0,0,1463233302,3856698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1860",2000,2000,38,2,0.138888888888889,1,1,1328006477,2575123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1861",18000,18000,60,2,0.120689655172414,1,1,1481848977,2956623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1862",300,385.6,27,1,0.192307692307692,0,0,1493752227,2540973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1863",29000,29000,56,1,0.218181818181818,1,1,1384843894,3107306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1864",1000,1000,48,2,0.173913043478261,1,1,1459809996,2528004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1866",1,1,13,0,0.230769230769231,1,1,1428018040,2524760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1867",2500,2500,39,3,0.194444444444444,1,1,1361931326,2515474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1868",1800,1800,36,0,0.0833333333333333,1,1,1406599011,2516589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1870",6000,6000,49,1,0.0833333333333333,1,1,1353488226,2667774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1871",3000,3000,36,0,0.277777777777778,1,1,1439361940,2585660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1872",16500,16500,4,0,0.25,1,1,1477549354,2763446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1873",25000,28197.61,47,1,0.152173913043478,0,0,1453923971,3838429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1874",20000,20877.92,50,1,0.122448979591837,0,0,1479351644,2516356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1875",10000,10000,15,0,0.4,1,1,1500937298,2527102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1876",1000,1000,10,0,0.1,1,1,1502670396,5114004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1877",500,500,45,1,0.818181818181818,1,1,1354330407,1220793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1878",1000,1000,50,1,0.0204081632653061,1,1,1416354575,1836625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1879",1500,1500,36,6,0.1,1,1,1375744530,1143870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1880",7000,7000,37,0,0.135135135135135,1,1,1270015319,3452281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1881",7500,7500,38,0,0.131578947368421,1,1,1402007352,2529048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1882",450000,685996.52,13,1,0.166666666666667,0,0,1362002538,2530662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1883",3000,3000,9,0,0.111111111111111,1,1,1481048616,2547384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1884",8000,8000,14,1,0.538461538461538,1,1,1474414199,1834201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1885",10000,7394.81,21,0,0.0952380952380952,0,0,1490993870,5126530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1886",3e+05,3e+05,8,1,0.142857142857143,1,1,1422497894,2518906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1888",15000,11275.65,55,2,0.169811320754717,0,0,1477957601,2614399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1889",100,100,13,1,0.25,1,1,1437295707,2578293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1890",1000,1525.9,7,0,0.142857142857143,0,0,1369407638,2642362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1891",5000,5000,31,1,0.233333333333333,1,1,1414867187,5138413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1892",59000,44897.65,31,1,0.1,0,0,1481677017,2523783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1894",20000,20000,31,0,0.032258064516129,1,1,1328265429,2575371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1895",30000,30000,16,0,0.8125,1,1,1346804631,2522169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1896",2000,2000,61,4,0.0701754385964912,1,1,1285684576,5498624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1897",5000,5000,44,3,0.121951219512195,1,1,1346405699,2575501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
